User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
CDC,@CDCgov,2021-01-12T20:15:05.000Z,"HCPs: Do you have questions about #COVID19 vaccine safety for you & your patients? 

COVID-19 vaccines are rigorously tested to ensure they meet safety standards and were carefully reviewed by 
@US_FDA
 and CDC before being authorized and recommended. More: https://bit.ly/3mVuDVQ.",16,67,110
CDC,@CDCgov,2021-01-12T19:18:03.000Z,"If you are pregnant, make sure you and the people you live with take steps to prevent getting and spreading #COVID19. Wear a mask. Wash hands frequently. Stay 6 feet away from others and avoid crowds. https://bit.ly/3oCZcRZ",36,172,303
CDC,@CDCgov,2021-01-12T18:18:05.000Z,"A new 
@CDCMMWR
 found that mitigation policies implemented in Europe early on in the pandemic helped curb #COVID19 deaths. Implementing policies a few weeks earlier can reduce deaths, the report found. Learn more: http://bit.ly/MMWR11221.",8,44,87
CDC,@CDCgov,2021-01-12T17:00:27.000Z,"If you want to spend time with people who don’t live with you, you’re less likely to be exposed to #COVID19 outdoors. Get together outside and have a picnic, play kickball, roast marshmallows by a firepit, or host an outdoor barbeque. More: https://bit.ly/3mKHutV.",41,210,400
CDC,@CDCgov,2021-01-11T23:35:01.000Z,"The 
@theNCI
 & 
@FredNatLab
’s #Serology Lab released #SARSCoV2 Serology Standard to harmonize assays measuring #COVID19 #antibodies. Labs can now request the plasma pool for their calibration needs.Request the Human SARS-CoV-2 Serology Standard
The Human SARS-CoV-2 Serology Standard is a pool of plasma from four blood donors with antibodies (IgM and IgG) to the SARS-CoV-2 spike and nucleocapsid proteins. This US standard will be calibrated...
frederick.cancer.gov",10,35,101
CDC,@CDCgov,2021-01-11T22:15:02.000Z,"#COVID19 vaccines are an important tool to help stop the pandemic. As of January 11, 2021, nearly 9 million people had received their first dose of a COVID-19 vaccine. See more on COVID-19 vaccination data: http://bit.ly/CDT_vaccine.",39,193,358
CDC,@CDCgov,2021-01-11T20:25:04.000Z,"While CDC makes general recommendations for who should be offered COVID-19 vaccine first, each state has its own plan for deciding who will be vaccinated first. Contact your local health department for information on its COVID-19 vaccination plans. More: https://bit.ly/3mrAhik.When Vaccine is Limited, Who Gets Vaccinated First?
Learn more about the CDC’s recommendations for who should be offered COVID-19 vaccine first.
cdc.gov",7,42,63
"Dr. Vivek Murthy, 21st U.S. Surgeon General",@Surgeon_General,2021-01-11T16:31:16.000Z,"I’m 
@Surgeon_General
 Jerome Adams & I’m here doing a 
@Twitter
 Q&A to answer your questions about #COVID19 vaccines with 
@HHSGov
 - ask your questions using #COVID19VaccineQsJoin the Q&A!
Tweet #COVID19VaccineQs",129,173,409
CDC,@CDCgov,2021-01-11T16:07:03.000Z,"Join today’s CDC #COVID19 Partner Update Call at 3 pm ET via Zoom. 
Topic: CDC COVID-19 Case Investigation and Contact Tracing Guidance and Tools.
Retweet and Register: https://bit.ly/38ggUVC.

#CaseInvestigation #ContactTracing",8,61,89
CDC,@CDCgov,2021-01-10T20:31:01.000Z,"DYK? Universal mask 
 use at the county level appears to have reduced 
 #COVID19 spread in Kansas. #WearAMask
 to #SlowTheSpread. Learn more: https://bit.ly/30QOzQF.",112,252,593
CDC,@CDCgov,2021-01-10T18:38:01.000Z,"Looking to dine out? You are less likely to be exposed to COVID-19 outdoors. Consider picking up curbside meals, getting food delivered, or eating outside at a restaurant where tables are at least 6 feet apart.
More: https://bit.ly/3mKHutV.",34,132,293
CDC,@CDCgov,2021-01-09T21:19:02.000Z,"#WearAMask
 with 2 or more layers of fabric over your nose and mouth to help slow the spread of #COVID19. Make sure it fits snugly against the sides of your face. Fold gaiters to create 2 layers & take steps to prevent foggy glasses. More on masks: https://bit.ly/30QOzQF.",160,796,1.2K
CDC,@CDCgov,2021-01-09T20:00:00.000Z,"If you have symptoms of COVID-19 or if you could have been exposed to someone with #COVID19, consider getting tested. 

For testing locations near you, visit your health department website or the HHS Community-Based Testing webpage: https://bit.ly/3biXrp6.",35,133,195
CDC,@CDCgov,2021-01-08T22:00:14.000Z,The latest CDC #COVIDView report shows the percentage of people testing positive for #COVID19 went up this week compared to last. Learn more: https://bit.ly/2ViFflZ.,28,74,116
CDC,@CDCgov,2021-01-08T21:15:02.000Z,"#COVID19 can cause severe illness. CDC data show that almost 30% of people hospitalized with COVID-19 need intensive care. More than 1 in 10 COVID-19 hospitalizations end in death. 
 Wear a mask. 
 Avoid Crowds. 
 Stay 6 feet apart. 
Learn more: https://bit.ly/3aACOAU.",103,540,749
CDC,@CDCgov,2021-01-08T20:35:02.000Z,"Some cases of a severe allergic reaction known as anaphylaxis happened in individuals after receiving a #COVID19 vaccine. 
Vaccination providers have been provided guidance to prepare for the possibility of allergic reaction after vaccination. More: https://bit.ly/3s9kxEs.",31,116,192
CDC,@CDCgov,2021-01-07T16:50:04.000Z,"Young children are at higher risk for developing serious complications from #flu. 
Protect your little one against flu through vaccination: https://bit.ly/2PLGiJH.

#FightFlu",12,64,102
CDC,@CDCgov,2021-01-07T16:00:31.000Z,The COVID Data Tracker now includes the number of #LongTermCare staff and residents who have received their 1st dose of #COVID19 vaccine as part of the Federal Pharmacy Partnership for Long-Term Care Program. See latest numbers: https://bit.ly/3na5XsV.,8,54,92
"Rochelle Walensky, MD, MPH",@CDCDirector,2021-01-07T15:14:51.000Z,".
@HHSgov
 & 
@CDCgov
 will provide over $22 billion in funding to states, localities, & territories to support the nation’s response to #COVID19. Funding will provide critical support for testing & vaccination-related activities. Learn more: https://bit.ly/3nqXvFA",53,112,246
CDC,@CDCgov,2021-01-06T23:06:45.000Z,The risk of getting very sick from COVID-19 far outweighs the risk of severe outcomes from #COVID19 vaccines. CDC & FDA review all serious adverse events reported w/ clinicians. Safety was paramount during the vaccine development process & continues to be as vaccines are given.,68,248,449
CDC,@CDCgov,2021-01-06T22:01:33.000Z,"The 7-day moving average of daily new cases has been rising since December 28. The current 7-day average for the period ending January 4 is 214,223 cases per day. To learn more about daily trends in COVID-19 cases, visit CDC’s COVID Data Tracker: https://bit.ly/3k2YJpC.",11,61,94
CDC,@CDCgov,2021-01-06T22:01:32.000Z,"Rates of #COVID19 cases remain high across the United States. As cases go up, stay vigilant and practice healthy habits to help slow the spread:
 Avoid gatherings.
 Wear a mask.
 Stay 6 feet away from others.
 Wash your hands. 
More: https://bit.ly/36EDJQI.",172,455,716
CDC,@CDCgov,2021-01-06T21:40:01.000Z,New: Adults with Down syndrome are at higher risk for severe #COVID19 illness. Learn steps you can take to protect yourself and slow the spread at: https://bit.ly/39S5Qgl.,13,74,128
CDC,@CDCgov,2021-01-06T21:06:02.000Z,"NEW 
@CDCMMWR
 article has the latest on #Gonorrhea treatment recommendations. This #STD is still treatable in the US, but we must act now to preserve this last option for as long as possible: https://go.usa.gov/xAr6A.#STDcare",6,42,89
CDC,@CDCgov,2021-01-06T20:35:28.000Z,"As more vaccine becomes available, more groups will be able to get a #COVID19 vaccine. Continue to #WearAMask
 over your nose and mouth, stay 6 feet from others, avoid crowds, wash your hands, and get vaccinated when it’s your turn. Learn more:  https://bit.ly/3ppRU4H.",18,53,87
CDC,@CDCgov,2021-01-06T20:35:28.000Z,"Sarah, a physician assistant in MN, rolled her #SleeveUp for her first dose of #COVID19 vaccine in late December. #Healthcare personnel are on the front line and COVID-19 vaccines will help protect them from getting COVID-19 so they can continue to provide care for patients.",31,61,322
CDC,@CDCgov,2021-01-05T15:02:32.000Z,"However, the report also shows that people with no symptoms with negative antigen test results are unlikely to have COVID-19 and generally do not require further testing.",5,28,91
CDC,@CDCgov,2021-01-05T15:02:30.000Z,"HCPs: A recent 
@CDCMMWR
 found that antigen tests were less accurate than RT-PCR tests in correctly identifying people with #COVID19. Learn more: https://bit.ly/MMWR123120.",3,17,32
CDC,@CDCgov,2021-01-04T22:44:01.000Z,"#COVID19 vaccines are an important tool to help stop the pandemic. As of January 4, 2021, more than 4.5 million people have received their first dose of a COVID-19 vaccine. See more on COVID-19 vaccination data: https://bit.ly/3na5XsV",66,254,392
CDC,@CDCgov,2021-01-04T22:01:02.000Z,"The latest CDC #COVIDView report shows that in early December, weekly #COVID19-associated hospitalization rates reached their highest point since the beginning of the pandemic and remain high. Learn more: https://bit.ly/2ViFflZ.",38,72,95
CDC,@CDCgov,2021-01-04T21:40:48.000Z,#COVID19 vaccination clinics are being held in #LongTermCare facilities across the country. CDC’s new toolkit will help facility administrators and clinical leadership prepare for vaccination and answer questions from staff and residents: https://bit.ly/3rNgca5,21,61,137
CDC,@CDCgov,2021-01-04T19:08:02.000Z,"If you want to see people you don’t live with, you’re less likely to be exposed to #COVID19 during outdoor activities. Get together outside if you can. If you can’t, stay 6 feet apart and wear a mask. Limit your time around others. More: https://bit.ly/3mKHutV.",83,353,670
CDC,@CDCgov,2021-01-04T18:45:05.000Z,"Stay on top of #COVID19 data from your community and around the world using CDC’s COVID Data Tracker. The new global data tabs offer the latest on COVID-19 counts and rates, % change over the last 7 days, and trends: http://bit.ly/CDTglobal.",20,73,107
"Dr. Vivek Murthy, 21st U.S. Surgeon General",@Surgeon_General,2021-01-04T18:05:50.000Z,"Only the #COVID19 vaccine can protect against COVID-19. But it’s important to still follow your regular immunization schedule & be sure to get your flu shot to reduce your risk for the flu. For answers to more FAQs, go here: https://youtube.com/watch?v=K8OAdfoKoEM… #TheDoctorIsIn",66,87,243
CDC,@CDCgov,2021-01-04T18:10:03.000Z,"We can do it! We can #SlowTheSpread of #COVID19. Stay home if you can, #WearAMask
, stay at least 6 feet apart from others, avoid crowds, and wash your hands often with soap and water. Learn more: https://bit.ly/2X0zmwc.",117,441,776
CDC,@CDCgov,2020-12-31T21:42:02.000Z,"Attending a small celebration? Take steps to make the #NewYear safer. Choose an outdoor space. Bring your own food and drinks, #WearAMask
, and stay at least 6 feet apart. More tips: https://bit.ly/CDC-NYE.",71,125,294
CDC,@CDCgov,2020-12-31T20:26:02.000Z,An ongoing CDC study of household spread of #COVID19 published in @CDCMWMR finds reducing quarantine to fewer than 14 days might be easier to comply with but carries some risk of spreading the virus. Learn more: http://bit.ly/695152a1.,33,79,126
CDC,@CDCgov,2020-12-31T20:00:00.000Z,"How do we know if vaccines are safe? 
@aasian
 and CDC’s Tia Rogers discuss U.S. vaccine safety systems and how they ensure all #COVID19 vaccines are as safe as possible. Learn more: https://bit.ly/3pE2Go7.",35,43,90
CDC,@CDCgov,2020-12-31T19:20:03.000Z,"New 
@CDCMMWR
 illustrates data showing #COVID19 case rates were on the rise in people of all ages from early October to mid-November. Protect yourself and your loved ones: wear a mask, stay 6 feet apart, and avoid gatherings. Learn more: http://bit.ly/695152a8.",114,190,277
CDC,@CDCgov,2020-12-31T18:12:41.000Z,"New 
@CDCMMWR
 shows COVID-19 antigen tests can be fast and inexpensive but sometimes require a second test to confirm the result. Protect others until your test result is confirmed. Learn more: https://bit.ly/MMWR123120.",36,315,495
CDC,@CDCgov,2020-12-31T17:30:09.000Z,Do you serve #pregnant people in your community? CDC’s new public service announcement (PSA) has tips for pregnant people on how to stay safe during the pandemic. Find it and other #COVID19 PSAs here: https://bit.ly/3hvhUrG.,22,40,67
CDC,@CDCgov,2020-12-31T17:00:03.000Z,"Wearing a mask protects you & others from #COVID19. Do your part to slow the spread:
Wear a mask over your mouth AND nose
Stay home if you can
 Stay 6 feet apart
Avoid crowds
Avoid poorly ventilated spaces
Wash hands w/ soap & water

More: https://bit.ly/COVID-19-Prevent….",112,374,546
CDC,@CDCgov,2020-12-31T16:00:48.000Z,The Moderna #COVID19 vaccine is the second vaccine authorized and recommended for use in the U.S. This 2-dose mRNA vaccine was studied rigorously for safety and effectiveness and is recommended for people aged 18 and older. Learn more about this vaccine: https://bit.ly/3rCJEzv.,44,177,395
CDC,@CDCgov,2020-12-30T23:57:14.000Z,Health officials in UK & South Africa report 2 new variants of the virus that causes #COVID19. Both variants appear to infect people more easily. There is currently no evidence that the variants cause more severe disease or increase the risk of death. https://bit.ly/3riUJ8B,44,138,175
CDC,@CDCgov,2020-12-29T22:00:12.000Z,"#HCPs: Attend the COCA Call, Wednesday 12/30, at 2pm ET. Topic: #COVID19 Vaccines: Update on Allergic Reactions, Contraindications, and Precautions. More: https://bit.ly/37XbrTm.",17,56,102
CDC,@CDCgov,2020-12-29T21:01:34.000Z,"After vaccination, be sure to register for v-safe. This smartphone-based tool allows people to quickly report how they feel after vaccination directly to CDC. Learn more: https://bit.ly/3gNkdpZ.",118,173,206
CDC,@CDCgov,2020-12-29T21:00:27.000Z,"Pregnant? You may discuss #COVID19 vaccines with your doctor, but it’s not required before vaccination. While studies have not yet been done, experts believe mRNA vaccines like COVID-19 vaccines are unlikely to pose a risk for #pregnant people. More: https://bit.ly/2WWh9hT.",927,1K,367
CDC,@CDCgov,2020-12-29T20:30:11.000Z,The latest CDC #COVIDView report shows that national measures used to track the spread of #COVID19-associated illness went down or held steady this week compared to last week. Learn more: https://bit.ly/2ViFflZ.,15,53,112
CDC,@CDCgov,2020-12-29T20:00:23.000Z,"This has been a tough year, and we may feel anxious about the unknowns of what’s to come. Discover #HowRightNow to manage your stress and emotions: https://bit.ly/3lga1Yf (supported by 
@CDCFound
).",8,69,119
CDC Emerging Infections,@CDC_NCEZID,2020-12-29T16:28:02.000Z,"Spending time #outdoors over the holidays? #Ticks that bite people can come out on warm winter days. Protect yourself: Use insect repellents, do tick checks, and take showers after being outside. http://bit.ly/Avoid_Ticks",15,103,185
CDC,@CDCgov,2020-12-29T18:52:02.000Z,#Mask use does not cause bacterial infection. Wash your mask daily in the laundry. Use laundry detergent and the warmest suitable water setting. Dry your mask using the highest heat setting or air dry in direct sunlight. More tips: https://bit.ly/37Fjpid.,105,243,393
CDC,@CDCgov,2020-12-29T18:00:00.000Z,"Are you feeling sad or lonely because of #COVID19? You’re not alone. Watch the tips that CDC’s Tia Rogers gives 
@aasian
 on how to cope with these feelings and learn more: https://bit.ly/340pBQa.",14,53,91
CDC,@CDCgov,2020-12-29T17:42:40.000Z,"To learn more about how to use the data, check out the #GitHub:CareSet/COVID_Community_Profile_Report_FAQ
The FAQ for the Community Profile Report. Contribute to CareSet/COVID_Community_Profile_Report_FAQ development by creating an account on GitHub.
github.com",5,20,43
CDC,@CDCgov,2020-12-29T17:40:02.000Z,New on CDC’s COVID Data Tracker: the daily Community Profile Report provides easily interpretable information on key indicators for the #COVID19 response. Download the data that guides the national COVID-19 response. Learn more: http://bit.ly/CDT_CPR.,15,50,101
CDC,@CDCgov,2020-12-28T17:29:03.000Z,"As #COVID19 cases rise, the safest choices for celebrating the #NewYear are to stay home and welcome 2021 with the people you live with, or virtually with loved ones elsewhere. Call friends and family to count down to New Year’s together. More tips: https://bit.ly/37UfFuX.",68,378,445
CDC Flu,@CDCFlu,2020-12-28T13:15:23.000Z,COVID-19 & flu may spread at the same time this winter. A #fluvaccine can help save medical resources for the care of #COVID19 patients by reducing the burden of #flu illness on health care systems. Learn how to find a flu vaccine near you. Get vaccinated today. #FightFlu,21,98,179
CDC,@CDCgov,2020-12-28T16:00:36.000Z,"Do your part to stop the spread of flu and protect our essential workers. We all #FightFlu! 

There’s still time to get your flu shot: http://VaccineFinder.org",32,99,172
CDC,@CDCgov,2020-12-27T17:47:00.000Z,"Do you know what happens during #COVID19 contact tracing? We have an answer.

#PublicHealth #SlowTheSpread",125,288,441
CDC,@CDCgov,2020-12-26T21:21:02.000Z,"Wearing a mask helps protect you from breathing in the virus that causes COVID-19. #WearAMask
 over your mouth and nose to reduce the spread of #COVID19 to your friends, family and community members. Learn more: https://bit.ly/3ee8iP4.",358,859,1.5K
CDC,@CDCgov,2020-12-26T18:50:01.000Z,"Remember: Antibiotics do not work on viral infections, like #COVID19, colds, or flu. Antibiotics can save lives but can cause side effects and lead to #AntibioticResistance. Learn more: https://bit.ly/2w6ukhH.",78,347,605
CDC,@CDCgov,2020-12-26T15:34:00.000Z,"Let’s talk about #COVID19 symptoms with 
@hannahemaute
 and CDC’s Tia Rogers. Learn more about the wide range of #COVID19 symptoms reported, from mild symptoms to severe illness: https://bit.ly/2IV3uRh.",38,71,150
CDC,@CDCgov,2020-12-25T18:08:05.000Z,"#COVID19 can spread anywhere, even places where you feel safe, like your home 
. If one person in your household gets COVID-19 
, it can spread to others. If you go out, wear a mask, stay 6 feet from others, avoid crowds, wash your hands.

More: https://bit.ly/3qgSwdp.",168,424,862
CDC,@CDCgov,2020-12-25T16:45:00.000Z,"Each of these 3 healthy habits adds a layer of protection against #COVID19: #WearAMask
 over your mouth and nose. Stay at least 6ft apart – avoid crowds. Wash hands or use hand sanitizer w/ at least 60% alcohol. We all have the power to help protect others. https://bit.ly/3bGvO6p",108,328,643
CDC,@CDCgov,2020-12-23T21:00:28.000Z,"If you want to spend time with people you don’t live with, you are less likely to be exposed to #COVID19 doing outdoor activities. Get together outside if you can. Stay 6 ft apart or wear a mask if you can’t. Limit your time around others. More: https://bit.ly/3mKHutV.",83,203,407
CDC,@CDCgov,2020-12-23T20:46:00.000Z,"Together, we can slow the spread of #COVID19. As CDC’s Tia Rogers tells 
@aasian
, #WearAMask
, stay at least 6 feet away from others you don’t live with, and wash your hands often. Learn more: https://bit.ly/3bGvO6p.",48,76,208
CDC,@CDCgov,2020-12-23T20:18:43.000Z,"Until every person in the U.S. can get a COVID-19 vaccine, continue to wear a mask, keep at least 6 feet between yourself and others, avoid crowds, and wash your hands often. Learn more about who should get vaccinated first while supplies are limited: https://bit.ly/3mrAhik.When Vaccine is Limited, Who Gets Vaccinated First?
Learn more about the CDC’s recommendations for who should be offered COVID-19 vaccine first.
cdc.gov",6.1K,2.8K,1.3K
CDC,@CDCgov,2020-12-23T20:18:42.000Z,"The U.S. has passed an early but important milestone in bringing the #COVID19 pandemic to an end. More than 1 million people received their first dose of COVID-19 vaccine in the past 10 days. With #COVID19 cases surging nationwide, this comes at a critical time.",224,283,554
CDC,@CDCgov,2020-12-23T18:27:02.000Z,"A new campaign aims to increase awareness about the importance of getting a #flu vaccine because as many as 45 million Americans get sick with flu each year. Learn more about #NoTimeForFlu: https://bit.ly/37LvTXo.
@AdCouncil
 @AmerMedicalAssn",24,61,148
CDC,@CDCgov,2020-12-23T16:53:00.000Z,"Stay home to best protect yourself and others from #COVID19 this holiday season. Host a virtual holiday meal with friends and family, gather for a virtual gift exchange, decorate your home, or make festive crafts. More tips: https://bit.ly/3n6X3x4.",60,197,301
CDC,@CDCgov,2020-12-23T15:53:04.000Z,"#WearAMask
17.9+ million total #COVID19 cases in the U.S. 

A 
mask protects you and others.

Continue to 
 stay 6 feet apart, 
avoid crowds & poorly ventilated spaces, 
wash your hands often.

Learn more: http://cdc.gov/coronavirus.",84,257,396
CDC,@CDCgov,2020-12-23T15:05:29.000Z,".
@hannahemaute
 and CDC’s Tia Rogers discuss #COVID19 vaccine safety. Learn how US vaccine safety systems ensure all vaccines are as safe as possible. Learn more: https://bit.ly/3ppRU4H.",13,42,112
Dr. Nancy Messonnier,@DrNancyM_CDC,2020-12-23T12:57:57.000Z,"Now that a second #COVID19 vaccine has been approved, providers and distributors are working harder than ever to make supplies available. See distribution and administration data updated daily:  https://covid.cdc.gov/covid-data-tracker/#vaccinations…",16,59,162
CDC Emerging Infections,@CDC_NCEZID,2020-12-22T16:31:03.000Z,New estimates on waterborne illness in the U.S. find that germs living inside water pipes account for most waterborne disease-related hospitalizations and deaths: https://wwwnc.cdc.gov/eid/article/27/1/19-0676_article…,8,53,101
CDC,@CDCgov,2020-12-22T15:47:00.000Z,".
@hannahemaute
 and CDC’s Tia Rogers take a look at how you can celebrate the holidays in a safer way with your family and friends while slowing the spread of #COVID19. 
Learn more: https://bit.ly/3n6X3x4.",7,34,116
NIH,@NIH,2020-12-22T03:23:55.000Z,"Historic event LIVE tomorrow (12/22) @ 10 am ET on #NIH’s Twitter. Front-line workers from 
@NIHClinicalCntr
, 
@NIHDirector
, 
@NIAIDNews
 Director Dr. Anthony Fauci, & 
@SecAzar
 will #SleeveUp to receive 
@moderna_tx
’s #COVID19 vaccine, co-developed by NIH. http://bit.ly/3hbXLXM",20,121,233
CDC,@CDCgov,2020-12-21T22:30:13.000Z,"HCPs: Looking for tools to build confidence about #COVID19 vaccines among your team? 

CDC’s COVID-19 Vaccination Communication Toolkit can help you  discuss available vaccines and help them communicate with patients: https://bit.ly/37ngrjV.",44,61,90
CDC,@CDCgov,2020-12-21T21:43:25.000Z,"URGENT: #WearAMask
#COVID19 cases, hospitalizations, & deaths are rising rapidly.

A 
mask helps protect you & others.

For the best protection, also 
 stay 6 ft apart, 
avoid crowds & poorly ventilated spaces, 
wash your hands often.

Do your part: http://cdc.gov/coronavirus0:23
902.2K views",176,686,996
CDC,@CDCgov,2020-12-21T20:46:02.000Z,"If your loved ones have asthma, diabetes or heart disease, they are at a higher risk for flu complications. We all #FightFlu!
Learn more: http://cdc.gov/FluRisk.",9,102,211
CDC,@CDCgov,2020-12-21T19:33:02.000Z,"If one person you live with gets #COVID19 — family and someone not related to you — it can spread to others in your home. 

Do your part to slow the spread. If you go out, wear a mask, stay 6 feet from others, avoid crowds, wash your hands often. More: https://bit.ly/3qgSwdp.",74,264,470
CDC,@CDCgov,2020-12-21T18:08:02.000Z,#Travel may increase your chance of getting and spreading #COVID19. CDC recommends delaying travel and staying home. Learn more: https://bit.ly/3n6X3x4.,36,238,315
CDC,@CDCgov,2020-12-21T17:08:11.000Z,"Join today’s CDC #COVID19 Partner Update Call at 3 pm ET via Zoom. 
Topic: COVID-19 Response Vaccine Update.
Retweet and Register: https://bit.ly/3oTlsGL.",14,52,88
CDC,@CDCgov,2020-12-18T22:00:22.000Z,"Q: How many people need to get a #COVID19 vaccine for herd immunity?

A: While experts don’t yet know how many people would need to get vaccinated to achieve herd immunity, vaccination is a safer way to build protection than getting sick. 

More FAQs: https://bit.ly/3ahFeaZ.",54,114,207
CDC,@CDCgov,2020-12-18T21:02:02.000Z,"A new study shows that adults 18-49 with no underlying health conditions can still develop severe #COVID19.
 Wear a mask.
 Stay 6 feet apart.
 Avoid crowds.
 Wash your hands. 
Learn more: https://bit.ly/3p6rjJ6.",161,814,1.1K
CDC,@CDCgov,2020-12-18T20:26:02.000Z,Vaccinating #LongTermCare facility residents will save lives. They are at high risk for severe illness and dying from #COVID19. That’s why CDC recommends they be among the first to receive a COVID-19 vaccine: https://bit.ly/3gL2rnb.,30,59,170
CDC,@CDCgov,2020-12-18T19:44:02.000Z,"On 12/19/20, the Advisory Committee on Immunization Practices meets to vote on whether to recommend the Moderna #COVID19 vaccine, if 
@US_FDA
 grants authorization. On 12/20/20, the committee will vote on what groups should be vaccinated next. Watch here: https://bit.ly/3naondz.",20,47,97
CDC Travel Health,@CDCtravel,2020-12-18T14:20:04.000Z,"Travel increases your chance of spreading #COVID19. If you must travel, find out what steps you can take before, during, and after your trip to protect yourself & others from COVID-19: https://bit.ly/3aauF7o",15,87,117
CDC,@CDCgov,2020-12-18T18:10:07.000Z,"Many racial and ethnic minority groups are at greater risk of getting sick, having severe illness, and dying from #COVID19. CDC’s Racial and Ethnic Health Disparities web resources provide access to information about this unequal impact.

Learn more: http://bit.ly/COVID19HealthDisparities….",17,60,94
CDC,@CDCgov,2020-12-18T17:00:36.000Z,"#HCP’s: Attend CDC’s COCA call:“ What Clinicians Need to Know About the Pfizer-BioNTech and Moderna #COVID19 Vaccines”, TODAY 12/18 at 2pm E.T. Details: https://bit.ly/3ntLpMJ",6,26,58
CDC,@CDCgov,2020-12-18T16:30:10.000Z,Use CDC’s COVID-19 datasets for research and analysis. Learn more at http://data.cdc.gov.,6,24,75
CDC,@CDCgov,2020-12-18T16:06:01.000Z,"Attending a small celebration? Take steps to make the #Holidays safer. Bring your own food and drinks, #WearAMask
, stay at least 6 feet apart, and wash your hands for at least 20 seconds. Choose outdoor or well-ventilated spaces. More tips: https://bit.ly/3n6X3x4.",83,209,344
CDC,@CDCgov,2020-12-17T23:58:25.000Z,"This year, over 1,700 people in all 50 states got sick from Salmonella outbreaks linked to backyard flocks. Stay healthy around your birds by washing your hands after touching them or collecting their eggs. https://bit.ly/3g0KOii",36,89,201
CDC,@CDCgov,2020-12-17T16:54:03.000Z," COVID-19 Science Update:

Read the latest #COVID19 research on vaccine safety, spread of the virus on airplanes and the impact of stay-at-home orders.
 Read the full update: https://bit.ly/COVID19_ScienceUpdate_1215….",44,145,267
Dr. Nancy Messonnier,@DrNancyM_CDC,2020-12-17T00:30:57.000Z,"CDC  is aware of a healthcare worker who reported anaphylaxis, a serious allergic reaction, after being given Pfizer-BioNTech’s #COVID19 vaccine. Anaphylaxis is a rare event following vaccination and CDC is helping evaluate the case. Follow thread or see: https://cdc.gov/vaccines/covid-19/info-by-product/pfizer/clinical-considerations.html#contraindications-precautions…",84,215,375
CDC,@CDCgov,2020-12-16T22:01:03.000Z,"Rates of #COVID19 continue to increase nationwide. This holiday season, protect your loved ones with healthy habits:
 Wear a mask.
 Avoid travel and gatherings.
 Stay 6 feet away from others
 Wash your hands.
See more: https://bit.ly/36EDJQI",288,710,967
CDC,@CDCgov,2020-12-16T21:05:04.000Z,"URGENT. Many more people will get sick and die from #COVID19 unless we #SlowTheSpread.
300,000+ Americans already have died.

Protect yourself and others:
Stay home if you can.
Wear a mask.
 Stay 6 feet apart.
Avoid crowds.
Wash your hands.

http://cdc.gov/coronavirus.",225,1.2K,1.9K
CDC,@CDCgov,2020-12-16T19:43:02.000Z,"Monitoring the impact of #COVID19 during pregnancy can help protect #pregnant women and their babies. View the latest data on COVID-19 and pregnant women on the COVID Data Tracker, CDC’s home for COVID-19 data. Learn more: https://bit.ly/CDTMaternity.",13,64,114
CDC,@CDCgov,2020-12-16T18:12:05.000Z,"Not only does your mask help protect those around you, it offers some protection for you, too. #WearAMask
 with 2-3 layers of tightly woven, breathable fabric. More tips:
https://bit.ly/3ee8iP4.",136,364,767
CDC,@CDCgov,2020-12-16T17:30:14.000Z,"Don’t surprise your loved ones with flu during the holidays – get protected with a flu shot. We all #FightFlu!
Find your flu shot at http://VaccineFinder.org.",8,33,95
CDC,@CDCgov,2020-12-16T16:48:04.000Z,"Students: if you’re going home to see loved ones over the holidays, take precautions to reduce the spread of respiratory viruses like flu and #COVID19. 
There’s still time to roll your #SleeveUp and get your #flushot. #FightFlu 
https://bit.ly/2yGuyOz",40,139,225
CDC,@CDCgov,2020-12-16T16:01:09.000Z,"Most pets that have gotten sick from #COVID19 were infected after close contact with a person with the virus. If you’re sick, avoid contact with your pet like you would with people. Talk to your vet about health concerns you have about pets. Learn more: https://bit.ly/35pXFre.",65,242,374
CDC,@CDCgov,2020-12-15T18:09:07.000Z,"New 
@CDCMMWR
 study in Mississippi: children w/ #COVID19 were more likely to have attended gatherings or have visitors at home than those who tested negative. Children who tested positive were not more likely to have attended school or childcare in person. http://bit.ly/MMWR121520",34,131,159
CDC,@CDCgov,2020-12-15T17:18:02.000Z,"#HCPs, continue the fight against #flu and reinforce the benefits of #fluvaccine with your patients. Remind them that there’s still time to get a flu vaccine. https://bit.ly/2QbOPDG",13,34,95
CDC Injury Center,@CDCInjury,2020-12-11T14:01:01.000Z,"Find inspiration from others and learn ways to cope when #HowRightNow takes over 
@CDCInjury
 on Tuesday 12/15/20 at 1pm ET for a Twitter chat on #MentalHealth, the holidays, and #COVID19. Make plans to participate in the chat: https://go.usa.gov/xA377",4,62,89
CDC,@CDCgov,2020-12-14T22:00:24.000Z,"Have you gotten a #COVID19 vaccine? Register for v-safe, a smartphone-based tool that allows people to tell CDC how they feel after vaccination. You’ll receive personalized health check-ins and a reminder when it is time for your 2nd dose of vaccine. https://bit.ly/3gNkdpZ.",96,245,326
